phenomenonTime,AMF_pm012,GLB_1745609,GLB_4182551,GLB_5939801,GLB_5965467,GLOBE_350916063264611,GLOBE_350916063264850,GLOBE_350916063265568,GLOBE_350916066550651,GLOBE_350916067031677,HLL_zps-09,HLL_zps-10,LTD_10414,LTD_11636,LTD_19824,LTD_25146,LTD_26302,LTD_31138,LTD_31898,LTD_34054,LTD_34530,LTD_34716,LTD_34722,LTD_35291,LTD_35706,LTD_41732,LTD_41957,LTD_44936,LTD_46788,LTD_53212,LTD_53693,LTD_55142,LTD_55401,LTD_55645,LTD_56618,LTD_57198,LTD_57243,LTD_57581,LTD_60640,LTD_62035,LTD_6361,LTD_66369,LTD_66669,LTD_66758,LTD_67490,LTD_67872,LTD_68566,LTD_68612,LTD_68708,LTD_6874,LTD_69154,LTD_74486,LTD_7631,LTD_8901,MJS_719,MJS_721,MJS_773,MJS_782,MJS_787,MJS_791,MJS_871,MJS_883,MVB_pistofsensor2-in,MVB_pistofsensor2-out,NBI_352753090556927,OZK_1813,OZK_350928,OZK_4891351,OZK_4891985,SSK_LH023,SSK_LH025,SSK_RDFV001,SSK_RDFV017,SSK_RDFV019,SSK_RDFV022,SSK_RDFV024,SSK_RDFV035,SSK_RDFV050,SSK_USP01,SSK_USP02,SSK_USP03,SSK_USP04,SSK_USP05,SSK_USP06,USP_pu002,USP_pu009,USP_pu016,USP_pu502,USP_pu504,USP_pu508,USP_pu510,UTR_bu006,UTR_bu007,UTR_bu011,UTR_bu020
2023-08-16T07:00:00.000Z,3.828,,3.95,,,,,,,,2.07,0.0,3.248,1.725,,,,2.832,1.368,3.22,,2.394,6.384,,0.684,,,1.755,4.902,3.91,,1159.88,1.856,10.488,,3.016,,3.596,3.762,3.596,6.156,,,3.68,,,,2.552,5.405,172.27,10.73,,1.84,5.29,,6.0,34.0,6.5,,5.0,8.5,,1.67,3.0,2.784,4.24,,,,,,,,,,,,,5.68,5.5,,5.15,,,4.524,0.116,17.748,0.0,,2.964,6.84,,,0.116,
2023-08-16T08:00:00.000Z,1.98,,1.92,,,,,,,,1.236,0.0,1.7,2.02,,1.2,1.7,1.164,0.636,1.584,,1.59,3.675,,0.416,,,0.99,2.461,2.0,,999.9,1.53,8.085,,1.8,,2.2,2.18,2.079,3.264,,,2.06,,,,1.122,5.304,181.194,7.13,,1.515,4.343,,4.0,3.0,3.33,,4.0,2.33,,1.92,1.42,1.01,2.15,,,,,,,,,,,,,3.1,2.7,,2.92,,,1.98,0.1,8.787,0.0,,1.59,3.328,,,0.1,
2023-08-16T09:00:00.000Z,1.209,,1.03,,,,,,,,0.816,0.0,1.152,1.152,,0.828,1.012,0.455,0.44,0.819,,1.32,2.544,,0.206,,,0.752,2.166,1.104,,959.904,1.4,5.778,,1.045,,1.9,1.309,1.38,1.674,,,1.236,,,,1.01,1.568,213.594,4.83,,1.056,5.432,,2.5,1.5,3.0,,3.0,1.75,,2.67,0.75,2.94,1.28,,,,,,,,,,,,,2.05,1.8,,1.82,,,1.045,0.097,1.358,0.0,,1.199,2.184,,,0.097,
2023-08-16T10:00:00.000Z,2.552,,0.98,,,,,,,,1.44,0.0,2.115,2.124,,1.589,2.043,0.896,0.484,2.034,,2.42,4.994,,0.462,,,1.35,3.72,1.736,,2339.77,3.146,7.616,,1.88,,4.935,1.904,2.519,3.066,,,2.673,,,,0.239,5.688,529.695,2.86,,2.115,20.06,,1.5,2.0,4.33,,1.25,2.5,,3.17,0.0,0.0,1.04,,,,,,,,,,,,,1.6,1.3,,1.38,,,1.76,0.218,0.216,0.0,,1.582,2.748,,,0.237,
2023-08-16T11:00:00.000Z,1.023,,1.09,,,,,,,,0.618,0.0,0.97,0.679,,0.552,0.828,0.276,0.228,0.728,,1.14,2.2,,0.105,,,0.564,1.666,0.828,,969.903,1.224,2.2,,0.665,,1.9,1.26,1.104,1.209,,,1.365,,,,0.0,1.287,295.568,2.5,,0.873,11.368,,1.67,2.0,2.67,,2.25,2.67,,2.33,0.25,0.0,1.04,,,,,,,,,,,,,1.66,1.53,,1.42,,,0.665,0.194,0.0,0.0,,0.798,1.296,,,0.098,
2023-08-16T12:00:00.000Z,1.183,,1.03,,,,,,,,0.57,0.0,0.93,0.651,,0.637,0.728,0.364,0.198,0.54,,1.089,1.98,,0.097,,,0.46,1.386,0.819,,919.908,1.128,1.666,,0.736,,2.024,1.133,1.092,1.472,,,1.52,,,,0.0,3.196,186.372,2.75,,0.744,15.624,,1.75,2.33,2.0,,3.0,2.0,,1.5,0.33,0.186,1.14,,,,,,,,,,,,,1.76,1.38,,1.48,,,0.736,0.093,0.0,0.0,,0.707,1.078,,,0.093,
2023-08-16T13:00:00.000Z,2.484,,1.11,,,,,,,,1.316,0.0,2.6,1.782,,1.47,1.89,0.848,0.348,1.065,,2.088,3.528,,0.178,,,1.23,2.595,2.31,,2009.8,2.522,5.31,,1.218,,4.872,2.093,2.532,3.451,,,3.162,,,,0.0,3.104,415.867,3.25,,1.782,39.984,,1.25,4.0,2.5,,2.25,3.0,,1.25,1.0,0.788,1.22,,,,,,,,,,,,,2.06,1.62,,1.63,,,2.211,0.197,0.0,0.0,,1.288,2.422,,,0.198,
2023-08-16T14:00:00.000Z,1.793,,1.39,,,,,,,,1.408,0.0,2.338,1.344,,1.458,1.62,0.805,0.374,1.12,,2.805,4.416,,0.182,,,1.148,3.024,1.782,,1669.83,2.223,5.735,,1.328,,3.818,3.03,2.093,2.805,,,7.257,,,,0.0,3.591,358.618,4.38,,2.028,35.02,,2.0,3.0,2.0,,4.75,3.75,,1.08,0.92,1.69,1.5,,,,,,,,,,,,,2.67,1.88,,2.15,,,1.826,0.169,0.0,0.0,,1.6,2.805,,,0.168,
2023-08-16T15:00:00.000Z,3.731,,1.72,,,,,,,,2.248,0.0,4.56,2.84,,2.312,3.468,1.74,1.108,2.312,,4.155,7.436,,0.284,,,2.023,4.368,2.92,,2849.72,3.948,6.16,,2.565,,7.41,3.575,4.032,5.274,,,5.301,,,,0.0,5.094,831.552,6.0,,3.408,55.096,,2.67,5.5,1.5,,2.33,2.0,,1.0,0.92,2.84,1.93,,,,,,,,,,,,,2.75,2.05,,2.25,,,3.19,0.29,0.0,0.0,,2.296,4.576,,,0.284,
2023-08-16T16:00:00.000Z,1.104,,1.11,,,,,,,,0.768,0.0,1.302,1.116,,0.819,0.819,0.455,,0.546,,1.4,2.121,,0.098,,,0.552,1.616,0.91,,929.907,1.425,2.97,,0.736,,2.024,1.378,1.092,1.656,,,1.632,,,,0.19,1.41,356.354,4.8,,1.116,17.672,,2.25,4.0,5.0,,2.5,1.67,,1.0,0.83,2.82,1.8,,,,,,,,,,,,,2.38,1.77,,1.88,,,0.837,0.094,0.0,0.0,,0.728,1.4,,,0.093,
2023-08-16T17:00:00.000Z,1.222,,1.03,,,,,,,,0.714,0.0,1.248,0.97,,0.736,0.92,0.46,0.44,0.637,,1.554,2.28,,0.107,,,0.57,1.792,1.012,,959.904,1.386,5.123,,0.855,,2.185,1.331,1.104,1.71,,,1.648,,,,0.6,2.673,187.404,4.71,,1.067,16.758,,2.5,5.0,2.0,,2.67,1.5,,1.0,0.67,0.98,1.74,,,,,,,,,,,,,2.18,1.57,,1.7,,,0.768,0.098,0.0,0.0,,0.84,1.443,,,0.097,
2023-08-16T18:00:00.000Z,2.088,,1.51,,,,,,,,1.566,,2.736,2.262,,1.584,2.64,0.865,0.696,1.936,,2.61,4.833,,0.354,,,1.026,3.096,1.75,,1709.83,2.38,3.675,,2.422,,4.128,2.958,2.45,3.42,,,3.114,,,,0.676,4.35,174.348,5.0,,1.925,20.125,,2.0,4.0,1.67,,3.25,1.33,,1.17,1.0,1.7,1.86,,,,,,,,,,,,,2.48,1.8,,1.97,,,1.7,0.168,0.167,0.0,,1.62,3.026,,,0.171,
2023-08-16T19:00:00.000Z,2.184,,1.97,,,,,,,,1.55,0.0,2.496,1.705,,1.404,1.872,1.092,0.465,1.56,,2.325,4.312,,0.155,,,1.092,2.945,1.872,,1559.84,2.34,5.89,,4.056,,3.588,2.464,2.34,3.276,,,2.945,,,,1.404,3.1,319.92,6.86,,1.86,9.92,,2.67,6.0,2.0,,3.33,2.67,,1.42,1.0,1.56,2.07,,,,,,,,,,,,,2.75,2.0,,2.16,,,1.716,0.156,0.0,0.0,,1.386,2.79,,,0.156,
2023-08-16T20:00:00.000Z,1.712,,2.0,,,,,,,,1.08,0.0,2.071,1.188,,1.378,1.166,0.756,0.432,1.07,,1.62,2.73,,0.106,,,0.763,2.18,1.284,,1089.89,1.65,3.103,,3.132,,2.592,1.296,1.819,2.31,,,2.268,,,,1.11,2.7,152.28,7.8,,1.284,7.918,,3.5,2.0,2.33,,3.75,3.33,,1.08,1.08,3.3,2.32,,,,,,,,,,,,,2.98,2.18,,2.18,,,1.199,0.11,0.11,0.0,,0.832,1.89,,,0.109,
2023-08-16T21:00:00.000Z,1.472,,2.08,,,,,,,,1.152,0.0,2.139,1.488,,1.274,1.183,0.728,0.5,0.91,,1.6,,,0.196,,,0.736,2.424,1.274,,929.907,1.425,4.356,,1.488,,2.232,1.248,1.729,1.564,,,1.824,,,,0.95,1.974,98.042,7.75,,1.034,3.29,,2.25,3.0,4.0,,4.75,2.0,,1.0,2.67,3.008,2.34,,,,,,,,,,,,,3.15,2.44,,2.52,,,1.302,0.094,1.034,0.0,,1.122,2.079,,,0.094,
2023-08-16T22:00:00.000Z,2.56,,2.02,,,,,,,,2.041,0.0,3.339,2.067,,1.76,2.24,1.6,0.924,2.08,,2.31,4.131,,0.31,,,1.28,3.519,2.24,,1589.84,2.686,3.41,,1.908,,3.339,1.65,2.88,5.088,,,2.983,,,,1.58,3.318,339.068,6.13,,2.054,3.95,,3.25,3.0,5.0,,3.67,3.0,,1.08,1.17,1.58,2.38,,,,,,,,,,,,,3.02,2.62,,2.67,,,2.544,0.159,5.088,0.0,,1.672,3.08,,,0.159,
2023-08-16T23:00:00.000Z,5.49,,2.13,,,,,,,,4.185,,6.512,4.395,,4.635,5.871,3.1,1.806,4.056,,4.369,8.89,,0.536,,,2.709,7.112,5.544,,2959.7,4.879,10.257,,3.588,,6.877,3.76,6.18,6.02,,,6.072,,,,2.85,6.912,435.956,7.17,,3.809,8.439,,3.33,3.0,4.0,,4.5,4.5,,1.58,1.08,2.91,2.5,,,,,,,,,,,,,3.3,2.77,,2.9,,,5.643,0.291,32.946,0.0,,3.416,6.786,,,0.293,
2023-08-17T00:00:00.000Z,5.733,,2.71,,,,,,,,3.842,0.0,6.144,3.75,,4.777,5.339,3.718,1.379,4.06,,3.152,6.392,,0.624,,,2.144,5.044,6.182,,2579.74,4.097,14.007,,3.668,,6.288,2.422,6.204,6.072,,,5.352,,,,2.39,6.748,242.544,7.75,,3.25,8.575,,2.75,3.0,3.0,,3.5,3.33,,1.42,1.17,2.48,2.54,,,,,,,,,,,,,3.4,3.1,,3.18,,,4.94,0.251,44.46,0.0,,2.464,5.713,,,0.251,
2023-08-17T01:00:00.000Z,4.389,,2.42,,,,,,,,3.162,0.0,5.252,3.383,,3.195,3.834,2.365,1.014,4.123,,2.873,5.705,,0.525,,,1.863,4.509,3.621,,2019.8,3.104,10.492,,2.856,,4.51,2.002,4.708,4.715,,,4.416,,,,1.93,5.983,159.588,6.67,,2.772,7.056,,3.75,5.0,3.0,,4.0,3.25,,1.15,1.17,1.98,2.66,,,,,,,,,,,,,3.55,3.11,,3.22,,,4.488,0.199,52.47,0.0,,2.34,5.07,,,0.199,
2023-08-17T02:00:00.000Z,2.527,,2.05,,,,,,,,2.208,0.0,3.24,2.16,,1.862,2.261,1.33,0.987,1.716,,2.256,5.291,,0.28,,,1.072,3.948,2.261,,1349.87,2.176,7.7,,1.742,,2.814,2.03,2.793,2.814,,,3.174,,,,1.496,4.08,88.695,6.91,,1.89,4.624,,5.25,4.0,2.5,,4.75,3.67,,1.08,1.0,1.36,2.65,,,,,,,,,,,,,3.47,3.15,,3.23,,,2.835,0.135,39.44,0.0,,2.32,4.23,,,0.135,
2023-08-17T03:00:00.000Z,2.904,,2.58,,,,,,,,2.565,,3.591,2.128,,2.227,2.751,1.572,0.966,2.358,,2.346,5.977,,0.408,,,1.188,4.278,2.62,,1329.87,2.144,6.028,,2.112,,2.904,1.974,3.013,3.3,,,3.645,,,,1.34,4.288,197.638,6.92,,1.729,4.655,,4.67,5.0,7.0,,5.25,3.75,,1.0,1.33,1.33,2.81,,,,,,,,,,,,,3.86,3.52,,3.55,,,3.192,0.133,41.942,0.0,,2.397,4.968,,,0.133,
2023-08-17T04:00:00.000Z,6.248,,2.6,,,,,,,,5.46,0.0,7.84,4.743,,5.148,6.292,3.718,2.104,4.879,,4.734,10.108,,0.81,,,3.113,8.029,5.434,,2799.72,4.675,13.832,,4.512,,5.076,3.78,6.578,7.1,,,7.859,,,,3.025,9.141,417.384,7.15,,3.906,9.452,,3.75,3.5,3.5,,4.67,3.0,,1.0,1.0,2.78,2.84,,,,,,,,,,,,,3.8,3.47,,3.6,,,6.486,0.279,66.72,0.0,,4.471,9.916,,,0.279,
2023-08-17T05:00:00.000Z,4.08,,2.24,,,,,,,,3.383,0.0,5.05,3.232,,3.075,3.895,2.255,1.164,2.678,,2.716,6.596,,0.591,,,1.836,5.018,3.895,,2029.8,3.216,8.385,,3.248,,4.263,2.646,4.51,4.692,,,4.752,,,,2.0,5.829,365.62,6.83,,2.828,6.633,,4.5,4.67,,,4.75,3.0,,1.0,1.08,10.452,2.51,,,,,,,,,,,,,3.45,3.07,,3.13,,,4.466,0.202,33.366,0.0,,3.072,5.85,,,0.202,
2023-08-17T06:00:00.000Z,2.61,,2.05,,,,,,,,3.168,0.0,3.504,1.872,,2.016,2.736,1.45,1.144,2.16,,2.002,4.176,,0.432,,,1.168,3.456,2.304,,1459.85,2.352,5.184,,2.32,,2.755,1.43,3.024,2.448,,,3.312,,,,1.47,3.888,197.635,5.92,,1.728,4.32,,3.25,3.0,3.5,,3.75,3.75,,1.0,1.08,1.46,2.33,,,,,,,,,,,,,3.35,2.82,,2.86,,,2.628,0.146,23.079,0.0,,1.872,3.744,,,0.146,
2023-08-17T07:00:00.000Z,2.794,,2.33,,,,,,,,2.312,0.0,3.25,2.096,,2.016,2.52,1.375,1.015,2.232,,2.32,4.619,,0.423,,,1.152,3.65,2.268,,1289.87,2.376,9.009,,2.322,,2.58,1.716,2.646,3.072,,,3.288,,,,1.33,7.049,150.257,6.09,,1.703,4.224,,4.33,5.33,4.5,,4.33,4.0,,0.92,1.0,9.694,2.47,,,,,,,,,,,,,3.68,3.35,,3.22,,,2.838,0.131,24.628,0.0,,2.156,4.205,,,0.13,
2023-08-17T08:00:00.000Z,2.208,,2.74,,,,,,,,1.92,0.0,2.232,1.598,,1.729,2.184,1.001,0.808,1.456,,2.121,3.468,,0.396,,,0.92,3.162,1.82,,929.907,1.9,6.6,,1.767,,2.046,2.033,2.184,2.852,,,2.716,,,,0.95,3.515,133.856,6.75,,1.41,3.384,,4.5,4.0,3.25,,4.25,3.67,,0.92,1.42,0.94,2.71,,,,,,,,,,,,,3.75,3.38,,3.47,,,2.325,0.094,17.195,0.0,,1.785,3.7,,,0.094,
2023-08-17T09:00:00.000Z,2.002,,2.51,,,,,,,,1.71,0.0,1.748,1.488,,1.274,1.82,0.9,0.792,1.26,,1.881,2.727,,0.291,,,0.728,2.4,1.638,,919.908,1.88,4.606,,1.38,,2.3,1.785,1.911,2.3,,,2.496,,,,0.94,2.726,90.396,5.46,,1.488,3.255,,2.75,2.5,5.67,,2.67,2.75,,1.33,1.0,0.93,2.15,,,,,,,,,,,,,3.9,2.9,,3.03,,,1.932,0.093,14.694,0.0,,1.56,3.168,,,0.093,
2023-08-17T10:00:00.000Z,2.68,,2.32,,,,,,,,1.96,0.0,2.856,1.918,,1.862,2.394,1.197,1.022,1.862,,2.628,4.172,,0.432,,,0.945,3.675,2.261,,1359.86,2.76,6.09,,2.025,,3.645,2.156,2.527,3.105,,,3.102,,,,1.38,3.864,118.916,6.9,,1.781,4.795,,2.75,4.0,3.5,,2.25,3.33,,1.67,1.08,1.644,2.43,,,,,,,,,,,,,3.55,3.25,,3.34,,,2.72,0.137,16.029,0.0,,2.295,4.234,,,0.137,
2023-08-17T11:00:00.000Z,3.278,,2.7,,,,,,,,2.618,0.0,3.75,2.416,,2.812,3.552,1.776,1.28,2.664,,3.2,5.022,,0.471,,,1.341,4.0,3.108,,1499.85,3.648,11.376,,2.25,,4.5,2.988,3.256,4.05,,,4.185,,,,1.976,4.712,294.148,7.42,,2.265,6.08,,1.67,,5.0,,4.5,5.0,,1.33,1.33,2.114,2.94,,,,,,,,,,,,,4.2,3.77,,3.88,,,3.75,0.151,12.835,0.0,,2.64,4.64,,,0.151,
2023-08-17T12:00:00.000Z,5.61,,3.86,,,,,,,,4.048,0.0,5.848,3.979,,3.887,5.746,2.704,2.16,3.549,,4.5,8.554,,0.89,,,1.71,5.792,4.901,,1719.83,5.22,10.203,,3.591,,5.814,4.092,5.07,7.011,,,5.632,,,,3.132,7.134,424.369,9.92,,3.46,8.304,,6.0,5.0,5.67,,4.33,8.0,,3.17,2.17,3.46,3.55,,,,,,,,,,,,,5.13,4.68,,4.78,,,5.848,0.173,18.684,0.0,,4.07,8.28,,,0.172,
2023-08-17T13:00:00.000Z,5.406,,4.63,,,,,,,,3.875,0.0,5.846,3.634,,4.0,5.28,3.36,1.976,4.0,,4.56,7.301,,0.765,,,1.749,5.168,4.48,,1579.84,5.495,9.945,,3.95,,5.565,4.023,5.28,6.952,,,7.75,,,,3.768,7.222,513.233,11.5,,3.925,8.007,,6.25,6.0,5.0,,5.25,3.5,,3.08,2.42,3.14,4.17,,,,,,,,,,,,,6.06,5.3,,5.43,,,5.846,0.158,14.444,0.0,,3.381,7.399,,,0.158,
2023-08-17T14:00:00.000Z,3.185,,4.7,,,,,,,,2.208,0.0,3.549,2.184,,2.25,3.15,1.8,1.222,2.07,,2.632,4.982,,0.558,,,1.092,3.102,2.7,,909.909,2.576,6.696,,2.275,,3.64,2.592,2.79,3.549,,,3.68,,,,2.392,4.14,296.387,14.18,,2.184,4.641,,4.5,6.0,5.5,,5.75,6.0,,4.25,2.33,2.002,4.51,,,,,,,,,,,,,6.28,5.68,,5.78,,,3.64,0.091,11.193,0.0,,2.444,4.65,,,0.091,
2023-08-17T15:00:00.000Z,2.912,,4.09,,,,,,,,2.139,0.0,3.458,1.932,,2.093,2.73,1.62,1.056,1.98,,2.688,5.432,,0.38,,,1.092,3.456,2.366,,909.909,2.3,7.315,,2.275,,3.64,2.574,2.61,3.64,,,3.441,,,,2.046,3.956,284.28,13.0,,2.116,4.508,,7.0,5.33,5.33,,5.0,4.67,,4.5,2.17,1.84,4.43,,,,,,,,,,,,,6.26,5.25,,5.42,,,3.185,0.092,11.868,0.0,,2.45,4.992,,,0.092,
2023-08-17T16:00:00.000Z,2.7,,4.51,,,,,,,,2.07,0.0,3.42,1.89,,2.25,2.79,1.71,0.89,2.07,,2.492,5.368,,0.356,,,1.17,3.51,2.43,,899.91,2.07,5.162,,2.34,,3.51,2.759,2.7,4.23,,,3.6,,,,2.34,4.32,250.38,14.54,,1.98,4.32,,5.75,8.0,,,6.25,6.5,,4.25,2.83,1.8,4.58,,,,,,,,,,,,,6.2,5.33,,5.62,,,3.06,0.09,9.27,0.0,,2.262,5.016,,,0.09,
2023-08-17T17:00:00.000Z,6.314,,5.41,,,,,,,,3.822,0.0,7.6,4.53,,4.65,5.58,3.9,1.974,4.71,,4.794,10.008,,0.858,,,2.448,8.319,4.96,,1519.85,3.427,9.798,,4.743,,6.579,4.896,5.928,6.885,,,7.008,,,,4.736,,305.473,18.25,,3.624,8.1,,5.75,11.33,7.67,,7.0,8.0,,3.42,3.58,3.9,5.65,,,,,,,,,,,,,7.65,6.88,,7.18,,,6.688,0.15,17.135,0.0,,3.78,9.165,,,0.151,
2023-08-17T18:00:00.000Z,4.845,,7.34,,,,,,,,3.007,0.0,6.27,3.552,,3.36,4.512,3.478,1.666,3.23,,3.332,8.811,,0.686,,,1.805,5.096,3.8,,949.905,2.688,4.9,,3.8,,5.13,4.2,4.75,5.82,,,5.529,,,,3.936,,155.904,19.45,,2.688,6.24,,9.75,19.5,9.33,,10.0,12.5,,3.17,4.25,2.85,7.07,,,,,,,,,,,,,9.28,8.93,,8.98,,,5.89,0.19,15.485,0.0,,3.1,8.036,,,0.095,
2023-08-17T19:00:00.000Z,2.596,,7.8,,,,,,,,1.488,0.0,3.375,1.71,,1.72,2.365,1.763,0.988,1.596,,1.872,5.724,,0.35,,,0.88,2.964,1.978,,449.955,1.334,4.335,,1.936,,2.376,3.192,2.408,2.992,,,2.736,,1.978,,1.932,,80.235,20.18,,1.395,3.312,,9.67,16.0,11.0,,8.5,10.0,,3.33,4.5,1.748,8.29,,,,,,,,,,,,,9.75,9.78,,10.38,,,3.15,0.09,5.888,0.0,,2.24,5.304,,,0.045,
2023-08-17T20:00:00.000Z,5.4,,10.83,,,,,,,,2.775,0.0,7.227,3.431,,3.195,4.97,4.189,2.184,3.195,,3.588,9.48,,0.77,,,2.016,5.538,4.118,,729.927,2.146,6.853,,4.536,,4.968,5.103,5.254,5.544,,,5.55,,4.464,,3.848,,144.467,27.0,,2.409,6.424,,14.0,13.33,14.5,,11.75,12.33,,3.33,5.58,3.358,10.43,,,,,,,,,,,,,12.62,13.9,,13.55,,,7.446,0.146,12.191,0.0,,3.726,9.048,,,0.073,
2023-08-17T21:00:00.000Z,6.39,,12.19,,,,,,,,3.528,,8.307,4.686,,4.118,5.893,5.68,2.555,3.976,,4.015,10.877,,1.8,,,2.13,6.643,4.828,,709.929,2.448,9.432,,4.757,,5.538,5.694,6.319,6.887,,,6.984,,5.254,,4.464,,89.034,29.36,,2.698,6.816,,12.25,18.0,17.0,,16.0,17.0,,4.08,6.67,4.828,11.83,,,,,,,,,,,,,14.13,15.33,,15.5,,,7.952,0.072,12.384,0.0,,4.161,11.169,,,0.071,
2023-08-17T22:00:00.000Z,3.74,,10.95,,,,,,,,2.52,,5.985,3.135,,2.548,3.9,3.717,1.856,2.544,,3.074,8.378,,1.254,,,1.74,5.394,3.021,,569.943,2.052,6.156,,3.64,,4.2,5.063,4.18,4.284,,,4.928,,3.54,,3.591,,45.485,25.75,,2.31,4.895,,15.75,7.0,13.33,,14.25,12.67,,4.75,5.42,2.964,11.15,,,,,,,,,,,,,12.73,13.07,,13.08,,,5.472,0.057,9.918,0.0,,3.3,7.946,,,0.057,
2023-08-17T23:00:00.000Z,4.75,,9.03,,,,,,,,3.36,,7.68,4.608,,3.895,6.08,4.37,2.619,3.895,,4.656,12.672,,1.176,,,2.375,7.857,4.845,,959.904,3.168,11.058,,4.75,,5.7,7.35,5.89,7.008,,,7.2,,4.37,,4.032,,83.04,20.92,,3.744,7.584,,12.67,6.5,11.67,,15.25,9.5,,6.25,5.08,5.76,8.81,,,,,,,,,,,,,10.62,10.27,,10.42,,,7.008,0.096,19.584,0.0,,4.9,11.858,,,0.096,
2023-08-18T00:00:00.000Z,2.952,,7.58,,,,,,,,2.387,,4.958,2.812,,2.52,3.816,2.698,1.863,2.272,,3.645,9.379,,0.8,,,1.533,5.184,3.456,,739.926,2.25,6.96,,3.139,,3.869,5.16,3.816,5.256,,,4.697,,2.952,,2.964,,69.075,17.2,,2.664,5.475,,11.0,,11.0,,12.67,8.0,,6.0,4.25,2.25,7.75,,,,,,,,,,,,,9.04,9.18,,9.57,,,4.81,0.15,18.825,0.0,,3.612,8.692,,,0.074,
2023-08-18T01:00:00.000Z,3.827,,8.58,,,,,,,,2.67,,7.031,3.293,,3.471,5.251,4.183,1.869,3.293,,3.649,9.9,,0.712,,,1.958,5.368,4.45,,889.911,2.314,7.743,,4.005,,4.895,4.752,5.073,6.764,,,5.785,,4.45,,3.649,,78.231,20.09,,2.759,6.586,,10.75,4.0,12.0,,10.5,10.0,,5.54,4.33,2.67,8.61,,,,,,,,,,,,,10.26,10.32,,11.12,,,7.031,0.178,27.768,0.0,,4.05,10.08,,,0.089,
2023-08-18T02:00:00.000Z,2.805,,9.29,,,,,,,,2.109,,5.152,2.408,,2.42,3.795,3.41,1.475,2.214,,2.714,8.04,,0.638,,,1.32,3.953,3.245,,559.944,1.456,5.723,,2.805,,3.135,4.087,3.74,5.005,,,4.104,,2.915,,2.464,,60.144,22.8,,1.568,4.312,,13.0,,11.0,,11.0,11.0,,4.92,5.33,2.24,8.9,,,,,,,,,,,,,11.18,11.95,,12.47,,,5.488,0.112,21.224,0.0,,3.538,8.732,,,0.056,
2023-08-18T03:00:00.000Z,4.698,,9.92,,,,,,,,3.969,,8.67,4.335,,4.664,6.688,5.984,2.387,4.361,,3.773,11.4,,1.106,,,2.088,6.853,5.016,,849.915,1.992,9.438,,4.472,,5.246,5.621,6.864,8.17,,,7.209,,5.829,,4.15,,153.636,21.0,,2.805,7.476,,13.67,6.0,15.33,,16.67,15.5,,4.83,5.42,3.36,10.02,,,,,,,,,,,,,11.63,12.13,,12.25,,,9.46,0.17,35.448,0.0,,5.25,14.274,,,0.085,
2023-08-18T04:00:00.000Z,2.806,,8.74,,,,,,,,2.318,,5.856,2.501,,2.867,4.575,3.355,1.586,2.623,,2.379,8.494,,0.682,,,1.281,4.575,3.233,,609.939,1.22,6.039,,2.928,,3.233,4.27,4.27,5.246,,,4.392,,3.904,,2.501,,119.072,18.5,,1.83,4.27,,11.5,7.0,14.67,,14.5,11.0,,4.33,4.42,1.83,7.43,,,,,,,,,,,,,9.7,10.38,,10.42,,,6.527,0.061,20.313,0.0,,3.72,10.416,,,0.061,
2023-08-18T05:00:00.000Z,2.05,,8.98,,,,,,,,1.764,,3.772,1.845,,1.927,3.157,2.665,1.204,1.72,,1.548,5.762,,0.42,,,0.902,4.644,2.46,,409.959,0.738,4.2,,2.05,,2.091,2.772,3.034,3.772,,,2.898,,2.747,,2.184,,70.643,19.27,,1.025,2.952,,11.75,6.5,20.0,,13.0,11.0,,3.83,4.58,1.64,8.52,,,,,,,,,,,,,10.35,11.82,,12.32,,,4.469,0.041,8.979,0.0,,2.772,6.837,,,0.041,
2023-08-18T06:00:00.000Z,3.42,,10.71,,,,,,,,2.668,,6.09,2.958,,3.249,5.7,4.674,1.856,3.135,,2.726,8.468,,0.986,,,1.508,8.584,4.503,,579.942,1.044,6.96,,3.654,,3.596,4.06,5.073,5.974,,,4.64,,4.218,,4.002,,98.716,22.83,,1.566,5.22,,14.75,,,,14.0,13.67,,3.17,6.0,3.016,12.49,,,,,,,,,,,,,13.56,15.22,,16.38,,,7.656,0.116,12.412,0.0,,4.189,10.092,,,0.058,
2023-08-18T07:00:00.000Z,6.399,,13.88,,,,,,,,4.86,,9.72,4.86,,5.589,10.368,8.91,3.402,6.318,,4.698,12.879,,2.754,,,2.835,9.396,7.209,,809.919,1.701,12.069,,6.723,,6.723,7.128,8.262,9.639,,,7.776,,7.533,,6.48,,154.305,27.23,,2.835,8.424,,16.67,0.0,21.0,,16.5,12.0,,3.0,8.17,5.508,13.9,,,,,,,,,,,,,15.83,18.48,,16.63,,,12.96,0.162,22.194,0.0,,6.48,16.686,,,0.081,
2023-08-18T08:00:00.000Z,3.32,,13.85,,,,,,,,2.537,,4.88,1.764,,3.182,5.504,3.924,1.794,3.198,,2.714,7.344,,2.484,,,1.292,4.232,3.822,,389.961,0.902,6.256,,3.48,,3.471,4.704,4.056,6.578,,,4.3,,3.441,,3.116,,109.536,26.92,,1.638,4.914,,17.5,0.0,15.0,,17.0,12.0,,2.83,9.0,3.28,14.14,,,,,,,,,,,,,16.82,19.42,,20.02,,,5.772,0.08,9.799,0.0,,3.822,9.494,,,0.04,
